created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Sat May 04 23:01:14 +0000 2024,@psi_id Se-Indonesia lagi kompakan ya begini,@psi_id in Indonesia again compact like this,in Indonesia again compact like this,in indonesia again compact like this,indonesia compact like,"['indonesia', 'compact', 'like']","['indonesia', 'compact', 'like']",indonesia compact like
Sat May 04 23:00:57 +0000 2024,@psi_id Ada dari kader PSInya sendiri ga?,@psi_id is there from the cadre of the PSUMA itself or not?,is there from the cadre of the PSUMA itself or not,is there from the cadre of the psuma itself or not,cadre psuma,"['cadre', 'psuma']","['cadr', 'psuma']",cadr psuma
Sat May 04 23:00:35 +0000 2024,@psi_id Kayaknya bakal seru pilkada kali ini,@psi_id I think it will exclaim the election this time,I think it will exclaim the election this time,i think it will exclaim the election this time,think exclaim election time,"['think', 'exclaim', 'election', 'time']","['think', 'exclaim', 'elect', 'time']",think exclaim elect time
Sat May 04 23:00:33 +0000 2024,@kalkunjava @CiderVinegarAsm @Anak__Ogi @psi_id @DedynurPalakka @RajaJuliAntoni @Uki23 @grace_nat Lah yang ngeles siapa? Gw kan hanya memberikan berita berita tsb makanya selain 2023 ada kan? Kasus bejat di pdip ada kog seperti tdb berarti Anda juga gak fair dalam hal tsb ,"@kalkunjava @ciderervinegarasm @anak__ogi @psi_id @dedynurpalakka @rajajuliantoni @uki23 @grace_nat is the one who tresses?I only give news news, so besides 2023 there are right?The depraved case in PDIP is KOG like TDB means you are also not fair in terms of",is the one who tresses I only give news news so besides  there are right The depraved case in PDIP is KOG like TDB means you are also not fair in terms of,is the one who tresses i only give news news so besides  there are right the depraved case in pdip is kog like tdb means you are also not fair in terms of,one tresses give news news besides right depraved case pdip kog like tdb means also fair terms,"['one', 'tresses', 'give', 'news', 'news', 'besides', 'right', 'depraved', 'case', 'pdip', 'kog', 'like', 'tdb', 'means', 'also', 'fair', 'terms']","['one', 'tress', 'give', 'news', 'news', 'besid', 'right', 'deprav', 'case', 'pdip', 'kog', 'like', 'tdb', 'mean', 'also', 'fair', 'term']",one tress give news news besid right deprav case pdip kog like tdb mean also fair term
Sat May 04 23:00:24 +0000 2024,@psi_id Good luck Bro &amp; Sis Tawarkan kandidat terbaik untuk rakyat,@psi_id good luck bro & amp;Sis offers the best candidates for the people,good luck bro amp Sis offers the best candidates for the people,good luck bro amp sis offers the best candidates for the people,good luck bro amp sis offers best candidates people,"['good', 'luck', 'bro', 'amp', 'sis', 'offers', 'best', 'candidates', 'people']","['good', 'luck', 'bro', 'amp', 'si', 'offer', 'best', 'candid', 'peopl']",good luck bro amp si offer best candid peopl
Sat May 04 23:00:03 +0000 2024,@psi_id Nanti panelisnya siapa yang menilai?,@psi_id later the panelists who judge?,later the panelists who judge,later the panelists who judge,later panelists judge,"['later', 'panelists', 'judge']","['later', 'panelist', 'judg']",later panelist judg
Sat May 04 22:59:51 +0000 2024,@psi_id Semua lagi pada buka penjaringan ya,@psi_id everyone again open the selection,everyone again open the selection,everyone again open the selection,everyone open selection,"['everyone', 'open', 'selection']","['everyon', 'open', 'select']",everyon open select
Sat May 04 22:58:41 +0000 2024,@DedynurPalakka @Anak__Ogi @psi_id BLIMBINK MERUSAK SELERA MAKAN,@Dedynurpalakka @anak__ogi @psi_id blimbink ruin appetite,blimbink ruin appetite,blimbink ruin appetite,blimbink ruin appetite,"['blimbink', 'ruin', 'appetite']","['blimbink', 'ruin', 'appetit']",blimbink ruin appetit
Sat May 04 22:54:24 +0000 2024,gk kesampean psi univ sebelah ehh dapet materinya (yg theory aja yh) ASLI SERU PISAN,I don't have to go to the univ next to you get the material (the theory only),I don t have to go to the univ next to you get the material the theory only,i don t have to go to the univ next to you get the material the theory only,go next get material theory,"['go', 'next', 'get', 'material', 'theory']","['go', 'next', 'get', 'materi', 'theori']",go next get materi theori
Sat May 04 22:52:06 +0000 2024,@psi_id Gak percaya blas,@psi_id don't believe BLAS,don t believe BLAS,don t believe blas,believe blas,"['believe', 'blas']","['believ', 'bla']",believ bla
Sat May 04 22:46:34 +0000 2024,@psi_id Partai Selangkangan Indonesia,@psi_id Indonesian Groin Party,Indonesian Groin Party,indonesian groin party,indonesian groin party,"['indonesian', 'groin', 'party']","['indonesian', 'groin', 'parti']",indonesian groin parti
Sat May 04 22:42:53 +0000 2024,@psi_id Pantang korupsi tapi mendukung kolusi dan Nepotisme?,@psi_id abstaining corruption but supports collusion and nepotism?,abstaining corruption but supports collusion and nepotism,abstaining corruption but supports collusion and nepotism,abstaining corruption supports collusion nepotism,"['abstaining', 'corruption', 'supports', 'collusion', 'nepotism']","['abstain', 'corrupt', 'support', 'collus', 'nepot']",abstain corrupt support collus nepot
Sat May 04 22:41:03 +0000 2024,@psi_id Berarti kebalikannya yg akan dikerjakan.. ? Spt kata pakde... lalu dibuatlah yg sebaliknya....,@psi_id means the opposite that will be done ..?Like the word pakde ... then made the opposite ...,means the opposite that will be done Like the word pakde then made the opposite,means the opposite that will be done like the word pakde then made the opposite,means opposite done like word pakde made opposite,"['means', 'opposite', 'done', 'like', 'word', 'pakde', 'made', 'opposite']","['mean', 'opposit', 'done', 'like', 'word', 'pakd', 'made', 'opposit']",mean opposit done like word pakd made opposit
Sat May 04 22:39:20 +0000 2024,@psi_id DNA yg belum ketulis: - Berjiwa Oportunis Sejati - Dukung Nepotisme sampe Mati - Muka Tembok Dll,@psi_id DNA that has not been written: - Soul to be true opportunist - Support nepotism until dead - face walls etc.,DNA that has not been written Soul to be true opportunist Support nepotism until dead face walls etc,dna that has not been written soul to be true opportunist support nepotism until dead face walls etc,dna written soul true opportunist support nepotism dead face walls etc,"['dna', 'written', 'soul', 'true', 'opportunist', 'support', 'nepotism', 'dead', 'face', 'walls', 'etc']","['dna', 'written', 'soul', 'true', 'opportunist', 'support', 'nepot', 'dead', 'face', 'wall', 'etc']",dna written soul true opportunist support nepot dead face wall etc
Sat May 04 22:33:15 +0000 2024,@psi_id Harus yang anti korupsi!,@psi_id must be anti -corruption!,must be anti corruption,must be anti corruption,must anti corruption,"['must', 'anti', 'corruption']","['must', 'anti', 'corrupt']",must anti corrupt
Sat May 04 22:32:40 +0000 2024,@psi_id Semangat buat kader2 yang berkualitas!,@psi_id spirit for quality cadres!,spirit for quality cadres,spirit for quality cadres,spirit quality cadres,"['spirit', 'quality', 'cadres']","['spirit', 'qualiti', 'cadr']",spirit qualiti cadr
Sat May 04 22:31:26 +0000 2024,@psi_id Semoga lancar dan sukses yaah,@psi_id hopefully smooth and successful,hopefully smooth and successful,hopefully smooth and successful,hopefully smooth successful,"['hopefully', 'smooth', 'successful']","['hope', 'smooth', 'success']",hope smooth success
Sat May 04 22:30:56 +0000 2024,@psi_id Jangan kasih kendor yaa,@psi_id don't give you loose,don t give you loose,don t give you loose,give loose,"['give', 'loose']","['give', 'loos']",give loos
Sat May 04 22:30:42 +0000 2024,@psi_id Semoga sukses selalu PSI,@psi_id good luck always psi,good luck always psi,good luck always psi,good luck always psi,"['good', 'luck', 'always', 'psi']","['good', 'luck', 'alway', 'psi']",good luck alway psi
Sat May 04 22:30:31 +0000 2024,@psi_id Gas terus PSI,@psi_id gas continues to psi,gas continues to psi,gas continues to psi,gas continues psi,"['gas', 'continues', 'psi']","['ga', 'continu', 'psi']",ga continu psi
Sat May 04 22:22:14 +0000 2024,@psi_id Partai 2 Koma yg Kadernya Mencla Mencle..Ada Sekolah Partai Ngak Sich??Masih Perlu Banyak Belajar..Apalagi Ketumnya 2 Hari..Boro2 sekolah Partai..,@psi_id Party 2 Coma whose cadres whose cadres are migrating ... there is a party school not? Still need a lot of learning ... especially the ketum is 2 days..boro2 party school ..,Party  Coma whose cadres whose cadres are migrating there is a party school not Still need a lot of learning especially the ketum is  days boro party school,party  coma whose cadres whose cadres are migrating there is a party school not still need a lot of learning especially the ketum is  days boro party school,party coma whose cadres whose cadres migrating party school still need lot learning especially ketum days boro party school,"['party', 'coma', 'whose', 'cadres', 'whose', 'cadres', 'migrating', 'party', 'school', 'still', 'need', 'lot', 'learning', 'especially', 'ketum', 'days', 'boro', 'party', 'school']","['parti', 'coma', 'whose', 'cadr', 'whose', 'cadr', 'migrat', 'parti', 'school', 'still', 'need', 'lot', 'learn', 'especi', 'ketum', 'day', 'boro', 'parti', 'school']",parti coma whose cadr whose cadr migrat parti school still need lot learn especi ketum day boro parti school
Sat May 04 22:18:32 +0000 2024,@hydramauve @ferascorp @wedokbetawi Itu mah PSI intinya rajin kritik pak Anies terutama masalah banjir Jakarta,"@hydramauve @ferascorp @wedokbetawi is the point in essence diligently criticizing Mr. Anies, especially the problem of flooding in Jakarta",is the point in essence diligently criticizing Mr Anies especially the problem of flooding in Jakarta,is the point in essence diligently criticizing mr anies especially the problem of flooding in jakarta,point essence diligently criticizing mr anies especially problem flooding jakarta,"['point', 'essence', 'diligently', 'criticizing', 'mr', 'anies', 'especially', 'problem', 'flooding', 'jakarta']","['point', 'essenc', 'dilig', 'critic', 'mr', 'ani', 'especi', 'problem', 'flood', 'jakarta']",point essenc dilig critic mr ani especi problem flood jakarta
Sat May 04 22:17:57 +0000 2024,@rasya_belajar lhooo disini dari tanggal 30 Juni - 4 Juli https://t.co/KHX2ZyjAaE,@rasya_belajar lhooo here from 30 June to 4 July https://t.co/khx2zyjaae,lhooo here from  June to  July https t co khxzyjaae,lhooo here from  june to  july https t co khxzyjaae,lhooo june july https co khxzyjaae,"['lhooo', 'june', 'july', 'https', 'co', 'khxzyjaae']","['lhooo', 'june', 'juli', 'http', 'co', 'khxzyjaa']",lhooo june juli http co khxzyjaa
Sat May 04 22:11:11 +0000 2024,@psi_id Narasi sampah,@psi_id Narrative Garbage,Narrative Garbage,narrative garbage,narrative garbage,"['narrative', 'garbage']","['narr', 'garbag']",narr garbag
Sat May 04 22:10:58 +0000 2024,@GregWahyudi @Anak__Ogi @psi_id @DedynurPalakka @RajaJuliAntoni @Uki23 @grace_nat Sama. Gw blokir semua mahkluk partai semprul itu.,@Gregwahyudi @anak__ogi @psi_id @dedynurpalakka @rajajuliantoni @uki23 @grace_nat is the same.I blocked all the Semprul Party creatures.,is the same I blocked all the Semprul Party creatures,is the same i blocked all the semprul party creatures,blocked semprul party creatures,"['blocked', 'semprul', 'party', 'creatures']","['block', 'semprul', 'parti', 'creatur']",block semprul parti creatur
Sat May 04 22:09:58 +0000 2024,@psi_id Kok kebanyakan negatif semua komentarnya ..????,@psi_id how come mostly negative all the comments .. ????,how come mostly negative all the comments,how come mostly negative all the comments,come mostly negative comments,"['come', 'mostly', 'negative', 'comments']","['come', 'mostli', 'neg', 'comment']",come mostli neg comment
Sat May 04 22:09:02 +0000 2024,@rasya_belajar hari terakhir kayaknyaa (tanggal 4 Juli),@rasya_belajar last day like (July 4),last day like July ,last day like july ,last day like july,"['last', 'day', 'like', 'july']","['last', 'day', 'like', 'juli']",last day like juli
Sat May 04 22:07:13 +0000 2024,@sbmptnfess ada pake nilai rapot nder tapi beberapa ptn aja,@SBMPTNFess there are using the report card value but just a few PTN,there are using the report card value but just a few PTN,there are using the report card value but just a few ptn,using report card value ptn,"['using', 'report', 'card', 'value', 'ptn']","['use', 'report', 'card', 'valu', 'ptn']",use report card valu ptn
Sat May 04 22:04:05 +0000 2024,@psi_id Bocoran dong min katanya dapet Mentri 1 kursi emng Mentri apa seh ,"@psi_id leaked please, he said, he got the minister of 1 chair, what is the minister",leaked please he said he got the minister of  chair what is the minister,leaked please he said he got the minister of  chair what is the minister,leaked please said got minister chair minister,"['leaked', 'please', 'said', 'got', 'minister', 'chair', 'minister']","['leak', 'pleas', 'said', 'got', 'minist', 'chair', 'minist']",leak pleas said got minist chair minist
Sat May 04 21:56:14 +0000 2024,Kalau jadi aku jadi cikgu yg ajar pqs/psi nanti jangan panggil ustaz panggil je lah cikgu/sir,"If so I become a cikgu who teaches PQS/Psi later, don't call Ustaz, call je, cikgu/sir",If so I become a cikgu who teaches PQS Psi later don t call Ustaz call je cikgu sir,if so i become a cikgu who teaches pqs psi later don t call ustaz call je cikgu sir,become cikgu teaches pqs psi later call ustaz call je cikgu sir,"['become', 'cikgu', 'teaches', 'pqs', 'psi', 'later', 'call', 'ustaz', 'call', 'je', 'cikgu', 'sir']","['becom', 'cikgu', 'teach', 'pq', 'psi', 'later', 'call', 'ustaz', 'call', 'je', 'cikgu', 'sir']",becom cikgu teach pq psi later call ustaz call je cikgu sir
Sat May 04 21:55:42 +0000 2024,@onyourdaay day terakhir kayaknya (soalnya tanggal 4 Juli) dan tempatnya di Jakartaa,@onyourdayy day I think (because on July 4) and the place is in Jakartaa,day I think because on July  and the place is in Jakartaa,day i think because on july  and the place is in jakartaa,day think july place jakartaa,"['day', 'think', 'july', 'place', 'jakartaa']","['day', 'think', 'juli', 'place', 'jakartaa']",day think juli place jakartaa
Sat May 04 21:49:52 +0000 2024,@Anak__Ogi @psi_id @DedynurPalakka Dia mau kita kaya dia Pdhl bener mengkritik (anjing) tdk perlu jd (anjing) Kita bkn gerombolan penjilat kek anjing ,@Anak__ogi @psi_id @dedynurpalakka he wants us to be rich in him really criticizes (dogs) not necessary (dog) we don't have a horde of dogs.,he wants us to be rich in him really criticizes dogs not necessary dog we don t have a horde of dogs,he wants us to be rich in him really criticizes dogs not necessary dog we don t have a horde of dogs,wants us rich really criticizes dogs necessary dog horde dogs,"['wants', 'us', 'rich', 'really', 'criticizes', 'dogs', 'necessary', 'dog', 'horde', 'dogs']","['want', 'us', 'rich', 'realli', 'critic', 'dog', 'necessari', 'dog', 'hord', 'dog']",want us rich realli critic dog necessari dog hord dog
